,control number,personal name,personal relationship
2480,9932512660101488, Caius.,aut
2481,9921530810101488, Antonio,aut
2482,9927165270101488, Jean,clb
2483,9927486860101488, Nicolaus,clb
2485,9911793110101488, Philippe,eul
2486,9916067400101488, Denis,ctb
2487,9935346840101488, Justus,eul
2488,9936967680101488, Paolo.,ctb
2489,9937433800101488, Pierre,ctb
2490,9937435970101488, Antoine,eul
2491,9937453700101488, Hermann,dte
2492,9939489870101488, Wolfgang Heinrich,dte
2493,9974396890101488, Pierre,com
2494,9932512660101488, François,oth
2495,9927165270101488, Guillaume,clb
2496,9911793110101488, Claudius,eul
2497,9916067400101488, Jean,eul
2498,9935346840101488, Antonius.,eul
2499,9936967680101488, Bonifacio,ctb
2500,9939489870101488, Karel,dte
2503,9935346840101488, Philippus,ctb
2504,9932512660101488, Julius,aut
2505,9911793110101488, Antonius,eul
2506,9935346840101488, Franciscus,eul
2508,9911793110101488, Rumoldus,eul
2509,9935346840101488, Guilielmus,eul
2510,9932512660101488, Publius,aut
2511,9935346840101488, Heribertus,eul
2512,9932512660101488, Julius,aut
2513,9935346840101488, Rob.,eul
2514,9932512660101488, Sulpitius,aut
2516,9935346840101488, André,eul
2517,9935346840101488, Georgius W.,eul
2518,9935346840101488, Jacobus Walterius,eul
2519,9935346840101488, Joannes Walterius,aut
2520,9935346840101488, Johannes Walters,eul
2521,9935346840101488, Petrus,eul
1488,9926798790101488, cardinalis ,dte
